year,month,county,abrState,name,CAT,recovery,numInMonth,numInSeason,recoverCount,prevProd,Production,vmax,mslp,time,takeupTotal,ratePoverty,houseMedianValue,houseOccupied,houseTotal,sumBuildingCoverage,policyCount
2016,10,West Baton Rouge Parish,LA,lee,EX,95,1,1,62,5449.21,3585.483,40,994,1,0.00575511,15.4,13,9253,10078,12307200,58
2016,11,West Baton Rouge Parish,LA,isaac,TS,84,1,2,52,5449.21,3515.885,55,980,1.5,0.005556658,15.4,13,9253,10078,11942200,56
2016,11,West Baton Rouge Parish,LA,lee,EX,95,1,1,63,5449.21,3515.885,40,994,1,0.005556658,15.4,13,9253,10078,11942200,56
2016,12,West Baton Rouge Parish,LA,isaac,TS,84,1,2,53,5449.21,3396.256,55,980,1.5,0.005457432,15.4,13,9253,10078,11692200,55
2016,12,West Baton Rouge Parish,LA,lee,EX,95,1,1,64,5449.21,3396.256,40,994,1,0.005457432,15.4,13,9253,10078,11692200,55
2017,1,West Baton Rouge Parish,LA,isaac,TS,84,1,2,54,5449.21,3645.071,55,980,1.5,0.005289479,13.1,18,9436,10398,11567200,55
2017,1,West Baton Rouge Parish,LA,lee,EX,95,1,1,65,5449.21,3645.071,40,994,1,0.005289479,13.1,18,9436,10398,11567200,55
2017,2,West Baton Rouge Parish,LA,isaac,TS,84,1,2,55,5449.21,3465.809,55,980,1.5,0.005289479,13.1,18,9436,10398,11649800,55
2017,2,West Baton Rouge Parish,LA,lee,EX,95,1,1,66,5449.21,3465.809,40,994,1,0.005289479,13.1,18,9436,10398,11649800,55
2017,3,West Baton Rouge Parish,LA,isaac,TS,84,1,2,56,5449.21,3902.977,55,980,1.5,0.004904789,13.1,18,9436,10398,11119400,51
2017,3,West Baton Rouge Parish,LA,lee,EX,95,1,1,67,5449.21,3902.977,40,994,1,0.004904789,13.1,18,9436,10398,11119400,51
2017,4,West Baton Rouge Parish,LA,isaac,TS,84,1,2,57,5449.21,4136.752,55,980,1.5,0.004712445,13.1,18,9436,10398,10659400,49
2017,4,West Baton Rouge Parish,LA,lee,EX,95,1,1,68,5449.21,4136.752,40,994,1,0.004712445,13.1,18,9436,10398,10659400,49
2017,5,West Baton Rouge Parish,LA,isaac,TS,84,1,2,58,5449.21,4369.834,55,980,1.5,0.004904789,13.1,18,9436,10398,10884400,51
2017,5,West Baton Rouge Parish,LA,lee,EX,95,1,1,69,5449.21,4369.834,40,994,1,0.004904789,13.1,18,9436,10398,10884400,51
2017,6,West Baton Rouge Parish,LA,isaac,TS,84,1,2,59,5449.21,4494.683,55,980,1.5,0.005577996,13.1,18,9436,10398,12316900,58
2017,6,West Baton Rouge Parish,LA,lee,EX,95,1,1,70,5449.21,4494.683,40,994,1,0.005577996,13.1,18,9436,10398,12316900,58
2017,7,West Baton Rouge Parish,LA,isaac,TS,84,1,2,60,5449.21,4877.459,55,980,1.5,0.005577996,13.1,18,9436,10398,11916900,58
2017,7,West Baton Rouge Parish,LA,lee,EX,95,1,1,71,5449.21,4877.459,40,994,1,0.005577996,13.1,18,9436,10398,11916900,58
2017,8,West Baton Rouge Parish,LA,isaac,TS,84,1,2,61,5449.21,4606.837,55,980,1.5,0.005385651,13.1,18,9436,10398,11741900,56
2017,8,West Baton Rouge Parish,LA,lee,EX,95,1,1,72,5449.21,4606.837,40,994,1,0.005385651,13.1,18,9436,10398,11741900,56
2017,9,West Baton Rouge Parish,LA,isaac,TS,84,1,2,62,5449.21,4280.991,55,980,1.5,0.005866513,13.1,18,9436,10398,12798200,61
2017,9,West Baton Rouge Parish,LA,lee,EX,95,1,1,73,5449.21,4280.991,40,994,1,0.005866513,13.1,18,9436,10398,12798200,61
2017,10,West Baton Rouge Parish,LA,isaac,TS,84,1,2,63,5449.21,4184.651,55,980,1.5,0.004327755,13.1,18,9436,10398,9116900,45
2017,10,West Baton Rouge Parish,LA,lee,EX,95,1,1,74,5449.21,4184.651,40,994,1,0.004327755,13.1,18,9436,10398,9116900,45
2017,11,West Baton Rouge Parish,LA,isaac,TS,84,1,2,64,5449.21,3424.549,55,980,1.5,0.004231583,13.1,18,9436,10398,8888800,44
2017,11,West Baton Rouge Parish,LA,lee,EX,95,1,1,75,5449.21,3424.549,40,994,1,0.004231583,13.1,18,9436,10398,8888800,44
2017,12,West Baton Rouge Parish,LA,isaac,TS,84,1,2,65,5449.21,4151.387,55,980,1.5,0.004135411,13.1,18,9436,10398,8688800,43
2017,12,West Baton Rouge Parish,LA,lee,EX,95,1,1,76,5449.21,4151.387,40,994,1,0.004135411,13.1,18,9436,10398,8688800,43
2018,1,West Baton Rouge Parish,LA,isaac,TS,84,1,2,66,5449.21,4533.688,55,980,1.5,0.004124098,12,19,9599,10669,8838800,44
2018,1,West Baton Rouge Parish,LA,lee,EX,95,1,1,77,5449.21,4533.688,40,994,1,0.004124098,12,19,9599,10669,8838800,44
2018,2,West Baton Rouge Parish,LA,isaac,TS,84,1,2,67,5449.21,3707.092,55,980,1.5,0.004124098,12,19,9599,10669,8819200,44
2018,2,West Baton Rouge Parish,LA,lee,EX,95,1,1,78,5449.21,3707.092,40,994,1,0.004124098,12,19,9599,10669,8819200,44
2018,3,West Baton Rouge Parish,LA,isaac,TS,84,1,2,68,5449.21,3535.205,55,980,1.5,0.003936639,12,19,9599,10669,8369200,42
2018,3,West Baton Rouge Parish,LA,lee,EX,95,1,1,79,5449.21,3535.205,40,994,1,0.003936639,12,19,9599,10669,8369200,42
2018,4,West Baton Rouge Parish,LA,isaac,TS,84,1,2,69,5449.21,3837.115,55,980,1.5,0.004124098,12,19,9599,10669,8869200,44
2018,4,West Baton Rouge Parish,LA,lee,EX,95,1,1,80,5449.21,3837.115,40,994,1,0.004124098,12,19,9599,10669,8869200,44
2018,5,West Baton Rouge Parish,LA,isaac,TS,84,1,2,70,5449.21,4360.684,55,980,1.5,0.004030368,12,19,9599,10669,8544200,43
2018,5,West Baton Rouge Parish,LA,lee,EX,95,1,1,81,5449.21,4360.684,40,994,1,0.004030368,12,19,9599,10669,8544200,43
2018,6,West Baton Rouge Parish,LA,isaac,TS,84,1,2,71,5449.21,4739.058,55,980,1.5,0.003842909,12,19,9599,10669,8369200,41
2018,6,West Baton Rouge Parish,LA,lee,EX,95,1,1,82,5449.21,4739.058,40,994,1,0.003842909,12,19,9599,10669,8369200,41
2018,7,West Baton Rouge Parish,LA,isaac,TS,84,1,2,72,5449.21,5288.873,55,980,1.5,0.003561721,12,19,9599,10669,7586700,38
2018,7,West Baton Rouge Parish,LA,lee,EX,95,1,1,83,5449.21,5288.873,40,994,1,0.003561721,12,19,9599,10669,7586700,38
2018,8,West Baton Rouge Parish,LA,isaac,TS,84,1,2,73,5449.21,4993.508,55,980,1.5,0.002999344,12,19,9599,10669,6536700,32
2018,8,West Baton Rouge Parish,LA,lee,EX,95,1,1,84,5449.21,4993.508,40,994,1,0.002999344,12,19,9599,10669,6536700,32
2018,9,West Baton Rouge Parish,LA,isaac,TS,84,1,2,74,5449.21,4681.536,55,980,1.5,0.002624426,12,19,9599,10669,5536700,28
2018,9,West Baton Rouge Parish,LA,lee,EX,95,1,1,85,5449.21,4681.536,40,994,1,0.002624426,12,19,9599,10669,5536700,28
2018,10,West Baton Rouge Parish,LA,isaac,TS,84,1,2,75,5449.21,4590.96,55,980,1.5,0.00187459,12,19,9599,10669,3730400,20
2018,10,West Baton Rouge Parish,LA,lee,EX,95,1,1,86,5449.21,4590.96,40,994,1,0.00187459,12,19,9599,10669,3730400,20
2018,11,West Baton Rouge Parish,LA,isaac,TS,84,1,2,76,5449.21,3462.61,55,980,1.5,0.001499672,12,19,9599,10669,3130400,16
2018,11,West Baton Rouge Parish,LA,lee,EX,95,1,1,87,5449.21,3462.61,40,994,1,0.001499672,12,19,9599,10669,3130400,16
2018,12,West Baton Rouge Parish,LA,isaac,TS,84,1,2,77,5449.21,3541.671,55,980,1.5,0.001031024,12,19,9599,10669,2030400,11
2018,12,West Baton Rouge Parish,LA,lee,EX,95,1,1,88,5449.21,3541.671,40,994,1,0.001031024,12,19,9599,10669,2030400,11
2019,1,West Baton Rouge Parish,LA,isaac,TS,84,1,2,78,5449.21,4268.501,55,980,1.5,0.001031024,12,19,9599,10669,1978400,11
2019,1,West Baton Rouge Parish,LA,lee,EX,95,1,1,89,5449.21,4268.501,40,994,1,0.001031024,12,19,9599,10669,1978400,11
2019,2,West Baton Rouge Parish,LA,isaac,TS,84,1,2,79,5449.21,3432.507,55,980,1.5,0.000937295,12,19,9599,10669,1828400,10
2019,2,West Baton Rouge Parish,LA,lee,EX,95,1,1,90,5449.21,3432.507,40,994,1,0.000937295,12,19,9599,10669,1828400,10
2019,3,West Baton Rouge Parish,LA,isaac,TS,84,1,2,80,5449.21,3893.911,55,980,1.5,0.000843565,12,19,9599,10669,1723000,9
2019,3,West Baton Rouge Parish,LA,lee,EX,95,1,1,91,5449.21,3893.911,40,994,1,0.000843565,12,19,9599,10669,1723000,9
2019,4,West Baton Rouge Parish,LA,isaac,TS,84,1,2,81,5449.21,4508.263,55,980,1.5,0.000843565,12,19,9599,10669,1723000,9
2019,4,West Baton Rouge Parish,LA,lee,EX,95,1,1,92,5449.21,4508.263,40,994,1,0.000843565,12,19,9599,10669,1723000,9
2019,5,West Baton Rouge Parish,LA,isaac,TS,84,1,2,82,5449.21,4886.708,55,980,1.5,0.000843565,12,19,9599,10669,1723000,9
2019,5,West Baton Rouge Parish,LA,lee,EX,95,1,1,93,5449.21,4886.708,40,994,1,0.000843565,12,19,9599,10669,1723000,9
2019,6,West Baton Rouge Parish,LA,isaac,TS,84,1,2,83,5449.21,5202.521,55,980,1.5,0.000749836,12,19,9599,10669,1600000,8
2019,6,West Baton Rouge Parish,LA,lee,EX,95,1,1,94,5449.21,5202.521,40,994,1,0.000749836,12,19,9599,10669,1600000,8
2019,7,West Baton Rouge Parish,LA,isaac,TS,84,1,2,84,5449.21,5483.645,55,980,1.5,0.000749836,12,19,9599,10669,1370000,8
2019,7,West Baton Rouge Parish,LA,lee,EX,95,1,1,95,5449.21,5483.645,40,994,1,0.000749836,12,19,9599,10669,1370000,8
2012,8,West Feliciana Parish,LA,isaac,TS,6,1,1,1,724571,721835,55,985,1.5,0.002546024,10.3,191000,3991,5106,2203900,13
2012,9,West Feliciana Parish,LA,isaac,TS,6,1,1,2,724571,694129,55,985,1.5,0.00195848,10.3,191000,3991,5106,1503900,10
2012,10,West Feliciana Parish,LA,isaac,TS,6,1,1,3,724571,723125,55,985,1.5,0.00195848,10.3,191000,3991,5106,1503900,10
2012,11,West Feliciana Parish,LA,isaac,TS,6,1,1,4,724571,708300,55,985,1.5,0.001762632,10.3,191000,3991,5106,1428900,9
2012,12,West Feliciana Parish,LA,isaac,TS,6,1,1,5,724571,712012,55,985,1.5,0.001370936,10.3,191000,3991,5106,928900,7
2013,1,West Feliciana Parish,LA,isaac,TS,6,1,1,6,724571,734107,55,985,1.5,0.001365321,11,196300,4007,5127,928900,7
2016,9,Barnstable County,MA,hermine,EX,2,1,1,1,3183.105,3244.48,20,1010,3,0.006180707,4.9,3864,94351,161632,208698700,999
2016,10,Barnstable County,MA,hermine,EX,2,1,1,2,3183.105,3575.332,20,1010,3,0.006180707,4.9,3864,94351,161632,207788200,999
2011,8,Berkshire County,MA,irene,TS,12,1,1,1,34273.714,20843.452,50,970,1.412698413,0.003858803,8.3,208100,55793,68415,38191100,264
2011,9,Berkshire County,MA,irene,TS,12,1,1,2,34273.714,9108.252,50,970,1.412698413,0.003946503,8.3,208100,55793,68415,38604400,270
2011,10,Berkshire County,MA,irene,TS,12,1,1,3,34273.714,9128.634,50,970,1.412698413,0.003990353,8.3,208100,55793,68415,39187900,273
2011,11,Berkshire County,MA,irene,TS,12,1,1,4,34273.714,12340.733,50,970,1.412698413,0.00378572,8.3,208100,55793,68415,37233700,259
2011,12,Berkshire County,MA,irene,TS,12,1,1,5,34273.714,17956.719,50,970,1.412698413,0.003771103,8.3,208100,55793,68415,37479900,258
2012,1,Berkshire County,MA,irene,TS,12,1,1,6,34273.714,15560.4,50,970,1.412698413,0.003696183,8.9,209200,55612,68449,35716000,253
2012,2,Berkshire County,MA,irene,TS,12,1,1,7,34273.714,4563.823,50,970,1.412698413,0.003856886,8.9,209200,55612,68449,38101400,264
2012,3,Berkshire County,MA,irene,TS,12,1,1,8,34273.714,3007.249,50,970,1.412698413,0.003637745,8.9,209200,55612,68449,35124100,249
2012,4,Berkshire County,MA,irene,TS,12,1,1,9,34273.714,8805.516,50,970,1.412698413,0.003666964,8.9,209200,55612,68449,35453100,251
2012,5,Berkshire County,MA,irene,TS,12,1,1,10,34273.714,-50.099,50,970,1.412698413,0.003827667,8.9,209200,55612,68449,36199000,262
2012,6,Berkshire County,MA,irene,TS,12,1,1,11,34273.714,30227.615,50,970,1.412698413,0.003871496,8.9,209200,55612,68449,36801100,265
2012,7,Berkshire County,MA,irene,TS,12,1,1,12,34273.714,67030.156,50,970,1.412698413,0.003798448,8.9,209200,55612,68449,36667100,260
2018,9,Berkshire County,MA,florence,EX,2,1,1,1,27001.416,16582.642,25,1006,0.545454545,0.000434292,7.9,894,55167,69078,4043300,30
2018,10,Berkshire County,MA,florence,EX,2,1,1,2,27001.416,33536.435,25,1006,0.545454545,0.000405339,7.9,894,55167,69078,3773300,28
2013,6,Bristol County,MA,andrea,EX,2,1,1,1,184520.637,284510.43,40,998,1,0.002761903,9.4,278100,210037,230276,117775700,636
2013,7,Bristol County,MA,andrea,EX,2,1,1,2,184520.637,701090.661,40,998,1,0.002853098,9.4,278100,210037,230276,122267900,657
2011,8,Franklin County,MA,irene,EX,2,1,1,1,-19792.843,-11842.249,50,976,0.857142857,0.00092081,8.7,223200,30362,33666,6143900,31
2011,9,Franklin County,MA,irene,EX,2,1,1,2,-19792.843,5239.983,50,976,0.857142857,0.000950514,8.7,223200,30362,33666,6321400,32
2016,9,Nantucket County,MA,hermine,EX,2,1,1,1,13.959,26.107,25,1010,3,0.007514353,4.6,1154,3836,11844,20595500,89
2016,10,Nantucket County,MA,hermine,EX,2,1,1,2,13.959,40.165,25,1010,3,0.007683215,4.6,1154,3836,11844,20580400,91
2013,6,Plymouth County,MA,andrea,EX,2,1,1,1,64416.726,523623.027,40,998,1,0.007583619,5.5,332100,179617,200432,299352200,1520
2013,7,Plymouth County,MA,andrea,EX,2,1,1,2,64416.726,550099.351,40,998,1,0.007823102,5.5,332100,179617,200432,309016500,1568
2013,6,Worcester County,MD,andrea,EX,3,1,1,1,-12.443,-4.036,40,997,2,0.145007725,7.1,253400,20530,55666,1391876700,8072
2013,7,Worcester County,MD,andrea,EX,3,1,1,2,-12.443,-18.758,40,997,2,0.148888011,7.1,253400,20530,55666,1437274700,8288
2013,8,Worcester County,MD,andrea,EX,3,1,1,3,-12.443,-6.716,40,997,2,0.146462832,7.1,253400,20530,55666,1445994300,8153
2011,8,Aroostook County,ME,irene,EX,2,1,1,1,28029.652,31753.219,40,984,3,0.001669111,10.5,88400,30459,39542,6306100,66
2011,9,Aroostook County,ME,irene,EX,2,1,1,2,28029.652,31913.8,40,984,3,0.001593243,10.5,88400,30459,39542,6160300,63
2011,8,Franklin County,ME,irene,EX,6,1,1,1,156957.072,145081.806,45,982,0.75,0.001390756,11.2,134300,12235,21571,3582500,30
2011,9,Franklin County,ME,irene,EX,6,1,1,2,156957.072,130155.388,45,982,0.75,0.001344398,11.2,134300,12235,21571,3218900,29
2011,10,Franklin County,ME,irene,EX,6,1,1,3,156957.072,125255.76,45,982,0.75,0.001298039,11.2,134300,12235,21571,3006000,28
2011,11,Franklin County,ME,irene,EX,6,1,1,4,156957.072,141174.63,45,982,0.75,0.001298039,11.2,134300,12235,21571,2852700,28
2011,12,Franklin County,ME,irene,EX,6,1,1,5,156957.072,156411.659,45,982,0.75,0.001205322,11.2,134300,12235,21571,2804000,26
2012,1,Franklin County,ME,irene,EX,6,1,1,6,156957.072,171723.68,45,982,0.75,0.00115303,12,130300,12243,21682,2738500,25
2017,10,Franklin County,ME,nate,EX,2,1,1,1,79030.167,85927.461,25,1006,0.75,0.000543774,7.6,59,11577,22068,1155200,12
2017,11,Franklin County,ME,nate,EX,2,1,1,2,79030.167,104044.319,25,1006,0.75,0.000543774,7.6,59,11577,22068,1155200,12
2011,8,Oxford County,ME,irene,EX,13,1,1,1,200768.788,110457.877,45,982,0.75,0.001811392,9.6,144200,23512,35884,8885000,65
2011,9,Oxford County,ME,irene,EX,13,1,1,2,200768.788,90872.184,45,982,0.75,0.001699922,9.6,144200,23512,35884,8508800,61
2011,10,Oxford County,ME,irene,EX,13,1,1,3,200768.788,154117.939,45,982,0.75,0.00183926,9.6,144200,23512,35884,8817400,66
2011,11,Oxford County,ME,irene,EX,13,1,1,4,200768.788,83253.653,45,982,0.75,0.001894995,9.6,144200,23512,35884,9296800,68
2011,12,Oxford County,ME,irene,EX,13,1,1,5,200768.788,87347.103,45,982,0.75,0.001811392,9.6,144200,23512,35884,9195600,65
2012,1,Oxford County,ME,irene,EX,13,1,1,6,200768.788,104079.414,45,982,0.75,0.001749417,10.4,141600,23124,36012,9048400,63
2012,2,Oxford County,ME,irene,EX,13,1,1,7,200768.788,92939.378,45,982,0.75,0.001777185,10.4,141600,23124,36012,9193700,64
2012,3,Oxford County,ME,irene,EX,13,1,1,8,200768.788,129018.247,45,982,0.75,0.002054871,10.4,141600,23124,36012,10511500,74
2012,4,Oxford County,ME,irene,EX,13,1,1,9,200768.788,106225.346,45,982,0.75,0.001971565,10.4,141600,23124,36012,11134000,71
2012,5,Oxford County,ME,irene,EX,13,1,1,10,200768.788,111420.694,45,982,0.75,0.001943797,10.4,141600,23124,36012,10811700,70
2012,6,Oxford County,ME,irene,EX,13,1,1,11,200768.788,136096.257,45,982,0.75,0.002027102,10.4,141600,23124,36012,11372300,73
2012,7,Oxford County,ME,irene,EX,13,1,1,12,200768.788,163807.096,45,982,0.75,0.001860491,10.4,141600,23124,36012,9582100,67
2012,8,Oxford County,ME,irene,EX,13,1,1,13,200768.788,222672.322,45,982,0.75,0.001749417,10.4,141600,23124,36012,9092900,63
2017,10,Oxford County,ME,nate,EX,2,1,1,1,83493.873,133685.822,25,1006,0.75,0.000545197,9.6,62,20756,36684,2211000,20
2017,11,Oxford County,ME,nate,EX,2,1,1,2,83493.873,101982.93,25,1006,0.75,0.000545197,9.6,62,20756,36684,2093700,20
2017,10,Penobscot County,ME,nate,EX,2,1,1,1,135536.402,161346.689,25,1006,0.75,0.000332372,9.9,126,61848,75217,3332000,25
2017,11,Penobscot County,ME,nate,EX,2,1,1,2,135536.402,170960.712,25,1006,0.75,0.000305782,9.9,126,61848,75217,3092600,23
2011,8,Piscataquis County,ME,irene,EX,2,1,1,1,0,0,40,983,3.75,0.000982704,11.7,106900,7860,15264,1615000,15
2011,9,Piscataquis County,ME,irene,EX,2,1,1,2,0,0,40,983,3.75,0.001179245,11.7,106900,7860,15264,1847200,18
2017,10,Piscataquis County,ME,nate,EX,2,1,1,1,29154,42450,25,1006,0.75,0.00032438,12.1,37,7477,15414,608300,5
2017,11,Piscataquis County,ME,nate,EX,2,1,1,2,29154,54040,25,1006,0.75,0.00032438,12.1,37,7477,15414,608300,5
2011,8,Somerset County,ME,irene,EX,2,1,1,1,63348.676,62620.179,45,982,0.75,0.001412615,14.4,111700,21795,30440,4410200,43
2011,9,Somerset County,ME,irene,EX,2,1,1,2,63348.676,103304.498,45,982,0.75,0.001346912,14.4,111700,21795,30440,4023500,41
2017,10,Somerset County,ME,nate,EX,2,1,1,1,89818.909,75716.317,25,1006,0.75,0.000324665,12.6,38,21392,30801,830200,10
2017,11,Somerset County,ME,nate,EX,2,1,1,2,89818.909,139590.034,25,1006,0.75,0.000227265,12.6,38,21392,30801,615700,7
2017,10,Washington County,ME,nate,EX,2,1,1,1,37951.334,47707.711,25,1006,6.75,0.000430163,12.3,67,14017,23247,1111000,10
2017,11,Washington County,ME,nate,EX,2,1,1,2,37951.334,56751.65,25,1006,6.75,0.000430163,12.3,67,14017,23247,1514000,10
2011,9,Forrest County,MS,lee,EX,31,1,1,1,6457,-91,40,995,0.857142857,0.005249672,21.9,112200,28032,32002,14234500,168
2011,10,Forrest County,MS,lee,EX,31,1,1,2,6457,-97,40,995,0.857142857,0.00543716,21.9,112200,28032,32002,15656700,174
2011,11,Forrest County,MS,lee,EX,31,1,1,3,6457,-99,40,995,0.857142857,0.005374664,21.9,112200,28032,32002,15411700,172
2011,12,Forrest County,MS,lee,EX,31,1,1,4,6457,-101,40,995,0.857142857,0.005218424,21.9,112200,28032,32002,14652100,167
2012,1,Forrest County,MS,lee,EX,31,1,1,5,6457,-100,40,995,0.857142857,0.005206235,22.1,114800,27964,32269,15071100,168
2012,2,Forrest County,MS,lee,EX,31,1,1,6,6457,-94,40,995,0.857142857,0.005237225,22.1,114800,27964,32269,14744600,169
2012,3,Forrest County,MS,lee,EX,31,1,1,7,6457,-98,40,995,0.857142857,0.005330193,22.1,114800,27964,32269,14975200,172
2012,4,Forrest County,MS,lee,EX,31,1,1,8,6457,-93,40,995,0.857142857,0.005485141,22.1,114800,27964,32269,15135300,177
2012,5,Forrest County,MS,lee,EX,31,1,1,9,6457,-101,40,995,0.857142857,0.00554712,22.1,114800,27964,32269,15938100,179
2012,6,Forrest County,MS,lee,EX,31,1,1,10,6457,-99,40,995,0.857142857,0.005206235,22.1,114800,27964,32269,14474800,168
2012,7,Forrest County,MS,lee,EX,31,1,1,11,6457,-103,40,995,0.857142857,0.005640088,22.1,114800,27964,32269,15891300,182
2012,8,Forrest County,MS,lee,EX,31,1,1,12,6457,-103,40,995,0.857142857,0.005826025,22.1,114800,27964,32269,16566300,188
2012,9,Forrest County,MS,lee,EX,31,1,1,13,6457,-113,40,995,0.857142857,0.005640088,22.1,114800,27964,32269,16504400,182
2012,10,Forrest County,MS,lee,EX,31,1,1,14,6457,-95,40,995,0.857142857,0.00554712,22.1,114800,27964,32269,16384800,179
2012,11,Forrest County,MS,lee,EX,31,1,1,15,6457,-89,40,995,0.857142857,0.005361183,22.1,114800,27964,32269,15133400,173
2012,12,Forrest County,MS,lee,EX,31,1,1,16,6457,-91,40,995,0.857142857,0.005237225,22.1,114800,27964,32269,14850100,169
2017,1,Forrest County,MS,lee,EX,31,1,1,17,6457,0,40,995,0.857142857,0.002193651,19.6,31,28063,32822,6475700,72
2017,2,Forrest County,MS,lee,EX,31,1,1,18,6457,0,40,995,0.857142857,0.002254585,19.6,31,28063,32822,6561800,74
2017,3,Forrest County,MS,lee,EX,31,1,1,19,6457,0,40,995,0.857142857,0.002163183,19.6,31,28063,32822,6300800,71
2017,4,Forrest County,MS,lee,EX,31,1,1,20,6457,0,40,995,0.857142857,0.001980379,19.6,31,28063,32822,5758700,65
2017,5,Forrest County,MS,lee,EX,31,1,1,21,6457,0,40,995,0.857142857,0.001828042,19.6,31,28063,32822,5539100,60
2017,6,Forrest County,MS,lee,EX,31,1,1,22,6457,0,40,995,0.857142857,0.001828042,19.6,31,28063,32822,5805100,60
2017,7,Forrest County,MS,lee,EX,31,1,1,23,6457,0,40,995,0.857142857,0.00185851,19.6,31,28063,32822,5952700,61
2017,8,Forrest County,MS,lee,EX,31,1,1,24,6457,0,40,995,0.857142857,0.00185851,19.6,31,28063,32822,6164800,61
2017,9,Forrest County,MS,lee,EX,31,1,1,25,6457,0,40,995,0.857142857,0.001767107,19.6,31,28063,32822,5810700,58
2017,10,Forrest County,MS,lee,EX,31,1,1,26,6457,2822,40,995,0.857142857,0.001706173,19.6,31,28063,32822,5861200,56
2017,11,Forrest County,MS,lee,EX,31,1,1,27,6457,6084,40,995,0.857142857,0.001584303,19.6,31,28063,32822,5641900,52
2017,12,Forrest County,MS,lee,EX,31,1,1,28,6457,4240,40,995,0.857142857,0.001431966,19.6,31,28063,32822,5043000,47
2018,1,Forrest County,MS,lee,EX,31,1,1,29,6457,6137,40,995,0.857142857,0.001426187,18.2,75,28033,32955,4772500,47
2018,2,Forrest County,MS,lee,EX,31,1,1,30,6457,4906,40,995,0.857142857,0.001395843,18.2,75,28033,32955,4561600,46
2018,3,Forrest County,MS,lee,EX,31,1,1,31,6457,7953,40,995,0.857142857,0.001426187,18.2,75,28033,32955,4772600,47
2018,9,Forrest County,MS,gordon,TD,8,1,1,1,8521,7644,45,1005,1,0.000879988,18.2,75,28033,32955,3075000,29
2018,10,Forrest County,MS,gordon,TD,8,1,1,2,8521,8400,45,1005,1,0.00075861,18.2,75,28033,32955,2617700,25
2018,11,Forrest County,MS,gordon,TD,8,1,1,3,8521,5555,45,1005,1,0.000637233,18.2,75,28033,32955,1899600,21
2018,12,Forrest County,MS,gordon,TD,8,1,1,4,8521,4947,45,1005,1,0.000606888,18.2,75,28033,32955,1649600,20
2019,1,Forrest County,MS,gordon,TD,8,1,1,5,8521,6118,45,1005,1,0.000515855,18.2,75,28033,32955,1314600,17
2019,2,Forrest County,MS,gordon,TD,8,1,1,6,8521,6224,45,1005,1,0.000455166,18.2,75,28033,32955,1193600,15
2019,3,Forrest County,MS,gordon,TD,8,1,1,7,8521,7290,45,1005,1,0.000364133,18.2,75,28033,32955,1129500,12
2019,4,Forrest County,MS,gordon,TD,8,1,1,8,8521,8546,45,1005,1,0.0002731,18.2,75,28033,32955,823500,9
2010,8,George County,MS,five,LO,18,1,1,1,1.923,2.085,25,1008,5,0.003967817,12,92400,7858,9073,2577400,36
2010,9,George County,MS,five,LO,18,1,1,2,1.923,1.323,25,1008,5,0.003747382,12,92400,7858,9073,2382400,34
2010,10,George County,MS,five,LO,18,1,1,3,1.923,0.941,25,1008,5,0.003416731,12,92400,7858,9073,2192400,31
2010,11,George County,MS,five,LO,18,1,1,4,1.923,0.979,25,1008,5,0.003526948,12,92400,7858,9073,2298000,32
2010,12,George County,MS,five,LO,18,1,1,5,1.923,1.393,25,1008,5,0.004188251,12,92400,7858,9073,2557400,38
2011,1,George County,MS,five,LO,18,1,1,6,1.923,0.964,25,1008,5,0.004015193,12,96100,8069,9215,2521900,37
2011,2,George County,MS,five,LO,18,1,1,7,1.923,0.691,25,1008,5,0.004557786,12,96100,8069,9215,2804400,42
2011,3,George County,MS,five,LO,18,1,1,8,1.923,0.592,25,1008,5,0.004015193,12,96100,8069,9215,2530200,37
2011,4,George County,MS,five,LO,18,1,1,9,1.923,0.591,25,1008,5,0.003798155,12,96100,8069,9215,2263900,35
2011,5,George County,MS,five,LO,18,1,1,10,1.923,0.889,25,1008,5,0.003581118,12,96100,8069,9215,2171100,33
2011,6,George County,MS,five,LO,18,1,1,11,1.923,1.16,25,1008,5,0.003906674,12,96100,8069,9215,2450700,36
2011,7,George County,MS,five,LO,18,1,1,12,1.923,1.335,25,1008,5,0.004015193,12,96100,8069,9215,2486800,37
2011,8,George County,MS,five,LO,18,1,1,13,1.923,1.399,25,1008,5,0.004015193,12,96100,8069,9215,2748700,37
2011,9,George County,MS,five,LO,18,1,1,14,1.923,0.854,25,1008,5,0.004123711,12,96100,8069,9215,2665700,38
2011,10,George County,MS,five,LO,18,1,1,15,1.923,0.818,25,1008,5,0.004015193,12,96100,8069,9215,2387800,37
2011,11,George County,MS,five,LO,18,1,1,16,1.923,0.818,25,1008,5,0.004123711,12,96100,8069,9215,2504000,38
2011,12,George County,MS,five,LO,18,1,1,17,1.923,0.889,25,1008,5,0.004015193,12,96100,8069,9215,2438400,37
2012,1,George County,MS,five,LO,18,1,1,18,1.923,4.289,25,1008,5,0.003450879,14.3,99800,8031,9273,2230200,32
2017,10,George County,MS,nate,TS,2,1,1,1,57.032,53.113,60,990,0.857142857,0.000951374,9.9,26,7220,9460,861300,9
2017,11,George County,MS,nate,TS,2,1,1,2,57.032,57.235,60,990,0.857142857,0.000951374,9.9,26,7220,9460,861300,9
